Gender,Married,Dependents,Education,ApplicantIncome,CoapplicantIncome,LoanAmount,CreditHistory,PropertyArea,Loan_Status
0,1,0,1,4815,0.0,183,1,0,1
1,0,0,1,5985,0.0,183,1,1,1
0,1,0,1,2410,1368.0,121,1,0,1
1,1,0,1,4468,0.0,139,1,1,1
1,0,0,0,4000,5094.0,250,1,1,0
1,0,0,1,3753,0.0,118,0,0,0
0,1,3,1,4213,3655.0,161,0,1,0
1,1,1,0,4630,2977.0,182,1,1,1
1,1,3,1,1500,1000.0,123,1,2,1
0,0,0,0,4635,2263.0,186,1,2,0
1,1,0,0,5059,1720.0,131,1,2,1
1,1,2,0,8566,0.0,255,1,1,1
0,0,0,1,10208,0.0,219,1,1,1
1,1,0,1,7763,1966.0,226,1,1,1
1,0,0,1,9710,0.0,209,0,1,0
0,1,1,0,3618,0.0,160,1,1,0
1,1,1,0,5335,1000.0,178,1,1,1
1,0,3,1,7415,0.0,163,1,2,1
0,0,1,1,2951,2504.0,139,1,1,1
1,0,0,1,4678,2120.0,208,1,1,1
1,1,0,1,4709,0.0,148,1,0,1
