Gender,Married,Dependents,Education,ApplicantIncome,CoapplicantIncome,LoanAmount,CreditHistory,PropertyArea,Loan_Status
0,1,1,1,8361,2056.0,283,1,0,1
0,0,2,0,3651,1518.0,133,1,1,0
1,1,2,1,8866,0.0,168,1,2,1
1,0,1,1,6367,0.0,191,0,1,0
0,1,0,1,7874,1832.0,248,1,0,0
1,0,2,1,10768,4946.0,365,0,2,0
0,1,0,1,15106,0.0,360,0,1,1
1,0,3,1,11886,1000.0,339,1,2,0
1,1,0,1,5082,0.0,197,0,2,0
1,1,3,1,13050,0.0,323,1,1,1
1,0,1,1,9136,1518.0,267,0,2,0
1,0,3,0,5343,0.0,120,1,0,0
1,1,2,1,5089,2414.0,182,1,2,1
0,0,1,0,3354,0.0,99,0,0,0
0,0,0,0,11975,1162.0,334,1,1,0
0,0,1,1,13643,0.0,303,1,2,0
0,0,0,1,2149,2055.0,134,0,1,0
1,0,0,1,5447,4386.0,229,1,1,1
0,1,0,1,7496,1508.0,236,1,0,1
0,0,0,1,10965,2455.0,327,0,1,0
