Gender,Married,Dependents,Education,ApplicantIncome,CoapplicantIncome,LoanAmount,CreditHistory,PropertyArea,Loan_Status
1,0,3,1,2910,0.0,163,0,2,0
1,1,0,1,7218,0.0,186,1,0,1
0,1,0,0,6817,1051.0,215,0,1,0
0,1,0,0,3598,3030.0,198,1,1,0
1,0,0,1,6439,0.0,153,0,0,1
0,1,3,0,6602,0.0,140,0,1,0
0,1,1,1,8350,2997.0,293,0,0,0
1,1,0,1,6193,0.0,159,0,0,0
0,1,0,1,4327,0.0,138,1,0,1
1,1,0,1,4473,1000.0,123,0,1,1
0,0,0,0,5245,0.0,170,0,0,0
1,0,0,1,4797,1000.0,167,0,0,0
1,1,3,1,5411,1441.0,161,0,2,0
0,1,0,1,7736,0.0,175,1,2,1
1,0,2,1,5698,0.0,150,1,1,1
1,0,0,1,2349,0.0,114,1,1,0
1,1,2,1,8815,1552.0,291,1,2,1
1,1,0,1,4252,0.0,137,0,2,1
1,0,1,1,3767,0.0,100,1,1,0
0,0,1,0,2920,0.0,123,1,0,0
0,0,1,1,5972,1536.0,181,1,1,1
