Age,Salary,Department,JobSatisfaction,Overtime,YearsAtCompany,WorkLifeBalance,DistanceFromHome,Attrition
29,58586,1,4,0,10,2,5,1
31,115577,0,4,0,12,2,4,0
42,78528,1,2,0,16,3,5,0
52,93812,1,4,0,7,3,12,0
40,70741,1,2,0,8,3,5,0
26,39484,0,1,0,2,3,12,0
41,91751,0,4,0,15,3,4,0
47,37193,0,3,0,8,2,2,0
31,83284,1,2,0,12,3,3,0
35,50792,1,3,0,8,3,1,0
37,134681,0,2,1,15,4,5,0
29,107784,0,3,0,10,2,1,0
42,87643,1,3,0,12,2,13,1
35,116592,2,4,0,11,3,4,0
40,63842,1,1,0,19,4,11,1
29,98586,2,2,0,2,3,24,1
33,89995,1,3,1,13,3,15,0
43,91600,0,3,1,4,4,24,0
33,116808,1,2,0,1,4,6,0
52,103312,1,3,0,19,3,1,0
33,92218,1,4,1,11,3,21,1
39,43627,2,4,0,9,2,16,1
45,60998,0,4,0,7,4,15,0
24,81932,0,4,0,1,3,9,0
21,87334,1,3,0,1,4,7,0
23,56744,0,4,1,2,1,1,1
48,145291,0,2,0,7,3,11,0
32,122909,0,2,0,4,3,1,0
60,100052,0,2,0,7,3,2,0
31,86800,1,3,1,8,2,6,0
38,79694,0,2,1,16,3,4,0
50,61202,1,4,0,3,3,1,0
55,86937,1,2,0,13,3,13,0
55,91443,1,1,0,10,2,16,1
47,53955,0,3,1,18,3,9,1
46,93354,1,1,1,7,2,6,1
42,81118,0,1,0,5,2,25,1
